id	text	title
821976094_90-1265	This article may be expanded with text translated from the corresponding article in Hindi . ( January 2018 ) Click ( show ) for important translation instructions . ( show ) View a machine - translated version of the Hindi article . Google 's machine translation is a useful starting point for translations , but translators must revise errors as necessary and confirm that the translation is accurate , rather than simply copy - pasting machine - translated text into the English Wikipedia . Do not translate text that appears unreliable or low - quality . If possible , verify the text with references provided in the foreign - language article . You must provide copyright attribution in the edit summary by providing an interlanguage link to the source of your translation . A model attribution edit summary ( using German ) : Content in this edit is translated from the existing German Wikipedia article at ( ( : de : Exact name of German article ) ) ; see its history for attribution . You should also add the template ( ( Translated hi भारत के प्रधानमन्त्री ) ) to the talk page . For more guidance , see Wikipedia : Translation .	Prime Minister of India
821976094_1266-2116	Prime Minister of the Government of India State Emblem of India Flag of India Incumbent Narendra Modi since 26 May 2014 ( 2014 - 05 - 26 ) Prime Minister 's Office Style The Honourable ( formal ) His Excellency ( diplomatic ) Member of Cabinet , Parliament Residence 7 , Lok Kalyan Marg , New Delhi Seat Prime Minister 's Office , South Block , New Delhi Appointer President of India by convention , based on appointee 's ability to command confidence in the Lok Sabha Term length At the pleasure of the President Lok Sabha term is 5 years unless dissolved sooner No term limits specified Inaugural holder Jawaharlal Nehru Formation 15 August 1947 ; 70 years ago ( 1947 - 08 - 15 ) Deputy Deputy Prime Minister of India ( if any ) Salary ₹ 20 lakh ( US $31,000 ) ( annual , including ₹ 960,000 ( US $15,000 ) MP 's salary ) Website pmindia.gov.in	Prime Minister of India
821976094_2117-2505	The Prime Minister of India is the leader of the executive branch of the Government of India . The Prime Minister is also the chief adviser to the President of India and head of the Council of Ministers . They can be a member of any of the two houses of Parliament ( the Lok Sabha or the Rajya Sabha ) , but has to be a member of the political party , having a majority in the Lok Sabha .	Prime Minister of India
821976094_2506-2801	The Prime Minister is the senior member of cabinet in the executive branch of government in a parliamentary system . The Prime Minister selects and can dismiss other members of the cabinet ; allocates posts to members within the Government ; is the presiding member and chairman of the cabinet .	Prime Minister of India
821976094_2802-3204	The union cabinet headed by the Prime Minister is appointed by the President of India to assist the latter in the administration of the affairs of the executive . Union cabinet is collectively responsible to the Lok Sabha as per Article 75 ( 3 ) . The Prime Minister shall always enjoy the confidence of Lok Sabha and shall resign if they are unable to prove majority when instructed by the President .	Prime Minister of India
821976094_3478-3826	India follows a parliamentary system in which the prime minister is the presiding , actual head of the government and chief of the executive of the Government . In such systems , the head of state or the head of state 's official representative ( i.e. , the monarch , president , or governor - general ) usually holds a purely ceremonial position .	Prime Minister of India
821976094_3827-4065	The Prime Minister shall become , if they are not already , a member of parliament within six months of beginning his / her tenure . They are expected to work with other central ministers to ensure the passage of bills by the Parliament .	Prime Minister of India
821976094_4131-4473	The Constitution envisions a scheme of affairs in which the President of India is the head of the executive in terms of Article 53 with office of the prime minister as chief of Council of Ministers to assist and advise the president in the discharge of his / her constitutional functions . To quote , Article 53 , 74 and 75 provide as under ;	Prime Minister of India
821976094_4474-4654	The executive powers of the Union shall be vested in the president and shall be exercised either directly or through subordinate officers , in accordance with the Constitution . --	Prime Minister of India
821976094_4696-4888	There shall be a Council of Ministers with the prime minister at the head to aid and advise the president who shall , in the exercise of his functions , act in accordance with such advice . --	Prime Minister of India
821976094_4930-5085	The Prime Minister shall be appointed by the President and the other Ministers shall be appointed by the President on the advice of the Prime Minister . --	Prime Minister of India
821976094_5127-5770	Like most parliamentary democracies , a President 's duties are mostly ceremonial as long as the constitution and the rule of law is obeyed by the Union Cabinet and the Legislature . The Prime Minister of India is the head of union government and has the responsibility for executive power . The President 's constitutional duty is to preserve , protect and defend the Constitution and the law per Article 60 . In the constitution of India , the Prime Minister is mentioned in only four of its articles ( Articles 74 , 75 , 78 and 366 ) , however he plays a crucial role in the union government of India by enjoying majority in the Lok Sabha .	Prime Minister of India
821976094_5817-6850	Republic of India This article is part of a series on the politics and government of India Union Government ( show ) Constitution of India Fundamental rights Executive : President Vice President Prime Minister Union Council of Ministers Cabinet Secretary of India Civil Services of India Parliament : Rajya Sabha Lok Sabha The Chairman The Speaker Judiciary : Supreme Court of India Chief Justice of India High Courts District Courts Elections ( show ) Election Commission : Chief Election Commissioner Political parties ( show ) National parties State parties National coalitions : National Democratic Alliance ( NDA ) United Progressive Alliance ( UPA ) State Govt. and Local Govt. ( show ) Governor Chief Minister Chief Secretary State Level : Vidhan Sabha Vidhan Parishad Local governments : Divisional commissioner District magistrate Sub-divisional magistrate Rural bodies Zilla panchayats Mandal Or Taluka Panchayats Gram Panchayats Urban bodies Municipal Corporations Municipal councils Nagar Panchayats Other countries Atlas	Prime Minister of India
821976094_6851-7465	The prime minister leads the functioning and exercise of authority of the union government of India . The President of India invites a person ( subject to eligibility ) who is commanding support of majority members of Lok Sabha to form the Union government , also known as the Central government , at the national level and exercise its powers . In practice the prime minister nominates the members of their Council of Ministers to the president . They also work upon to decide a core group of Ministers ( known as the Cabinet ) as in - charge of the important functions and ministries of the Government of India .	Prime Minister of India
821976094_7466-7956	The prime minister is responsible for aiding and advising the president in distribution of work of the Government to various ministries and offices and in terms of the Government of India ( Allocation of Business ) Rules , 1961 . The co-ordinating work is generally allocated to the Cabinet Secretariat . While the work of the Government is generally divided into various Ministries , the prime minister may retain certain portfolios if they are not allocated to any member of the cabinet .	Prime Minister of India
821976094_7957-8235	The prime minister , in consultation with the Cabinet , schedules and attends the sessions of the Houses of Parliament and is required to answer the question from the Members of Parliament to them as the in - charge of the portfolios in the capacity as Prime Minister of India .	Prime Minister of India
821976094_8236-8411	Some specific ministries / department are not allocated to anyone in the cabinet but the prime minister themself . The Prime Minister is usually always in - charge / head of :	Prime Minister of India
821976094_8412-8609	Ministry of Personnel , Public Grievances and Pensions Cabinet Secretariat Appointments Committee of the Cabinet NITI Aayog Department of Atomic Energy Department of Space Nuclear Command Authority	Prime Minister of India
821976094_8610-8874	The prime minister represents the country in various delegations , high level meetings and international organisations that require the attendance of the highest government office and also addresses to the nation on various issues of national or other importance .	Prime Minister of India
821976094_8875-9145	Per Article 78 of the constitution , the official communication between the union cabinet and the president are through the prime minister . Other wise constitution recognises the prime minister as a member of the union cabinet only outside the sphere of union cabinet .	Prime Minister of India
821976094_9188-9560	According to Article 84 of the Constitution of India , which sets the principle qualification for member of Parliament , and Article 75 of the Constitution of India , which sets the qualifications for the minister in the Union Council of Minister , and the argument that the position of prime minister has been described as ' first among equals ' , A prime minister must :	Prime Minister of India
821976094_9561-10142	be a citizen of India . be a member of the Lok Sabha or the Rajya Sabha . If the person chosen as the prime minister is neither a member of the Lok Sabha nor the Rajya Sabha at the time of selection , they must become a member of either of the houses within six months . be above 25 years of age if they are a member of Lok Sabha or above 30 years of age if they are a member of the Rajya Sabha . not hold any office of profit under the Government of India or the Government of any State or under any local or other authority subject to the control of any of the said Governments .	Prime Minister of India
821976094_10143-10325	If however a candidate is elected as the prime minister they must vacate their post from any private or government company and may take up the post only on completion of their term .	Prime Minister of India
821976094_10340-10545	The Prime Minister is required to make and subscribe in the presence of President of India before entering office , the oath of office and secrecy , as per the Third Schedule of the Constitution of India .	Prime Minister of India
821976094_10563-11027	I , < name > , do swear in the name of God / solemnly affirm that I will bear true faith and allegiance to the Constitution of India as by law established , that I will uphold the sovereignty and integrity of India , that I will faithfully and conscientiously discharge my duties as prime minister for the Union and that I will do right to all manner of people in accordance with the Constitution and the law , without fear or favour , affection or ill - will . --	Prime Minister of India
821976094_11094-11440	I , < name > , do swear in the name of God / solemnly affirm that I will not directly or indirectly communicate or reveal to any person or persons any matter which shall be brought under my consideration or shall become known to me as prime minister for the Union except as may be required for the due discharge of my duties as such Minister . --	Prime Minister of India
821976094_11507-11645	Upon ceasing to possess the requisite qualifications to be a member of Parliament subject to the Representation of the People Act , 1951 .	Prime Minister of India
821976094_11668-12447	By Article 75 of the constitution of India , remuneration of the prime minister as well as other ministers are to be decided by the Parliament and is renewed from time to time . The original remuneration for prime minister and other ministers were specified in the Part B of the second schedule of the constitution , which was later removed by an amendment . In 2010 , the prime minister 's office reported that he did not receive a formal salary , but was only entitled to monthly allowances . That same year The Economist reported that , on a purchasing power parity basis , the prime minister received an equivalent of $4106 per year . As a percentage of the country 's per - capita GDP ( Gross Domestic Product ) , this is the lowest of all countries The Economist surveyed .	Prime Minister of India
821976094_12448-12634	Prime Minister monthly pay and allowances Salary in Oct 2009 Salary in Oct 2010 Salary in Jul 2012 ₹ 100,000 ( US $1,600 ) ₹ 135,000 ( US $2,100 ) ₹ 160,000 ( US $2,500 ) Sources :	Prime Minister of India
821976094_12635-13076	The 7 , Lok Kalyan Marg ( earlier name was Race Course Road ) in New Delhi , serves as the official place of residence for the Prime Minister of India . For ground travel , the Prime Minister uses the highly modified armoured BMW 7 Series ( F01 ) , while for air travel , an aircraft designated by the call sign Air India One is used . The Special Protection Group is charged with protecting the sitting Prime Minister and his / her family .	Prime Minister of India
838404409_80-1346	Geography of China ( 中国 地理 ) Continent Asia Region East / Southeast Asia Coordinates 35 ° 0 ′ N 105 ° 0 ′ E ﻿ / ﻿ 35.000 ° N 105.000 ° E ﻿ / 35.000 ; 105.000 Area Ranked 3 Total 9,596,960 km ( 3,705,410 sq mi ) Land 97.2 % Water 2.8 % Coastline 14,500 km ( 9,000 mi ) Borders Afghanistan , Bhutan , Burma , India , North Korea , Kazakhstan , Kyrgyzstan , Laos , Mongolia , Nepal , Pakistan , Russia , Tajikistan , Vietnam Highest point Mount Everest , 8,848 m ( 29,029 ft ) Lowest point Turpan Pendi , − 154 m ( − 505 ft ) Longest river Yangtze River Largest lake Qinghai Lake Climate diverse ; ranges from tropical in south to subarctic in north Terrain mostly mountains , high plateaus , deserts in west and plains , deltas and hills in east Natural Resources coal , iron ore , petroleum , natural gas , mercury , tin , tungsten , antimony , manganese , molybdenum , vanadium , magnetite , aluminum , lead , zinc , rare earth elements , uranium , hydropower potential , arable land Natural Hazards typhoons ; damaging floods ; tsunamis ; earthquakes ; droughts ; land subsidence Environmental Issues air pollution ; water shortages ; water pollution ; deforestation ; soil erosion ; desertification ; trade in endangered species Geography	Geography of China
838404409_1468-2074	China has great physical diversity . The eastern plains and southern coasts of the country consist of fertile lowlands and foothills and is the location of most of China 's agricultural output and human population . The southern areas of the country ( South of the Yangtze River ) consist of hilly and mountainous terrain . The west and north of the country are dominated by sunken basins ( such as the Gobi and the Taklamakan ) , rolling plateaus , and towering massifs . It contains part of the highest tableland on earth , the Tibetan Plateau , and has much lower agricultural potential and population .	Geography of China
838404409_2075-2517	Traditionally , the Chinese population centered on the Chinese central plain and oriented itself toward its own enormous inland market , developing as an imperial power whose center lay in the middle and lower reaches of the Yellow River on the northern plains . More recently , the 18,000 km ( 11,000 mi ) coastline has been used extensively for export - oriented trade , causing the coastal provinces to become the leading economic center .	Geography of China
838404409_2518-3185	The People 's Republic of China has an area of about 9,600,000 km ( 3,700,000 sq mi ) . The exact land area is sometimes challenged by border disputes , most notably about Taiwan , Aksai Chin , the Trans - Karakoram Tract , and South Tibet . The area of the People 's Republic of China is 9,596,960 km ( 3,705,410 sq mi ) according to the CIA 's The World Factbook . The People 's Republic of China is either the third or fourth largest country in the world , being either slightly larger or slightly smaller than the United States depending on how the area of the United States is measured . Both countries are smaller than Russia and Canada and larger than Brazil .	Geography of China
838404409_3785-4930	The topography of China has been divided by the government into five homogeneous physical macro-regions , namely Eastern China ( subdivided into the northeast plain , north plain , and southern hills ) , Xinjiang - Mongolia , and the Tibetan highlands It is diverse with snow - capped mountains , deep river valleys , broad basins , high plateaus , rolling plains , terraced hills , sandy dunes with many other geographic features and other landforms present in myriad variations . In general , the land is high in the west and descends to the east coast . Mountains ( 33 percent ) , plateaus ( 26 percent ) and hills ( 10 percent ) account for nearly 70 percent of the country 's land surface . Most of the country 's arable land and population are based in lowland plains ( 12 percent ) and basins ( 19 percent ) , though some of the greatest basins are filled with deserts . The country 's rugged terrain presents problems for the construction of overland transportation infrastructure and requires extensive terracing to sustain agriculture , but is conducive to the development of forestry , mineral and hydropower resources , and tourism .	Geography of China
838404409_4970-5402	Northeast of Shanhaiguan a narrow sliver of flat coastal land opens up into the vast Manchurian Plain . The plains extend north to the crown of the `` Chinese rooster , '' near where the Greater and Lesser Hinggan ranges converge . The Changbai Mountains to the east divide China from the Korean peninsula . Compared with the rest of the area of China , here live the most Chinese people due to its adequate climate and topography .	Geography of China
838404409_5415-5915	The Taihang Mountains form the western side of the triangular North China Plain . The other two sides are the Pacific coast to the east and the Yangtze River to the southwest . The vertices of this triangle are Beijing to the north , Shanghai to the southeast , and Yichang to the southwest . This alluvial plain , fed by the Yellow and Yangtze Rivers , is one of the most heavily populated regions of China . The only mountains in the plain are the Taishan in Shandong and Dabie Mountains of Anhui .	Geography of China
838404409_5916-6497	Beijing , at the north tip of the North China Plain , is shielded by the intersection of the Taihang and Yan Mountains . Further north are the drier grasslands of the Inner Mongolian Plateau , traditionally home to pastoralists . To the south are agricultural regions , traditionally home to sedentary populations . The Great Wall of China was built in the mountains across the mountains that mark the southern edge of the Inner Mongolian Plateau . The Ming - era walls run over 2,000 km ( 1,200 mi ) east to west from Shanhaiguan on the Bohai coast to the Hexi Corridor in Gansu .	Geography of China
838404409_6758-7533	East of the Tibetan Plateau , deeply folded mountains fan out toward the Sichuan Basin , which is ringed by mountains with 1,000 -- 3,000 m elevation . The floor of the basin has an average elevation of 500 m and is home to one of the most densely farmed and populated regions of China . The Sichuan Basin is capped in the north by the eastward continuation of the Kunlun range , the Qinling , and the Dabashan . The Qinling and Dabashan ranges form a major north - south divide across China Proper , the traditional core area of China . Southeast of the Tibetan Plateau and south of the Sichuan Basin is the Yunnan - Guizhou Plateau , which occupies much of southwest China . This plateau , with an average elevation of 2,000 m , is known for its limestone karst landscape .	Geography of China
838404409_7534-8133	South of the Yangtze , the landscape is more rugged . Like Shanxi Province to the north , Hunan and Jiangxi each have a provincial core in a river basin that is surrounded by mountains . The Wuling range separates Guizhou from Hunan . The Luoxiao and Jinggang divide Hunan from Jiangxi , which is separated from Fujian by the Wuyi Mountains . The southeast coastal provinces , Zhejiang , Fujian and Guangdong , have rugged coasts , with pockets of lowland and mountainous interior . The Nanling , an east - west mountain range across northern Guangdong , seals off Hunan and Jiangxi from Guangdong .	Geography of China
838404409_8163-9114	Northwest of the Tibetan Plateau , between the northern slope of Kunlun and southern slope of Tian Shan , is the vast Tarim Basin of Xinjiang , which contains the Taklamakan Desert . The Tarim Basin , the largest in China , measures 1,500 km ( 930 mi ) from east to west and 600 km ( 370 mi ) from north to south at its widest parts . Average elevation in the basin is 1,000 m . To the east , the basin descends into the Hami - Turpan Depression of eastern Xinjiang , where the dried lake bed of Lake Ayding , at − 154m below sea level , is the lowest surface point in China and the third - lowest in the world . With temperatures that have reached 49.6 C. , the lake bed ranks as one of the hottest places in China . North of Tian Shan is Xinjiang 's second great basin , the Junggar , which contains the Gurbantünggüt Desert . The Junggar Basin is enclosed to the north by the Altay Mountains , which separate Xinjiang from Russia and Mongolia .	Geography of China
838404409_9115-9777	Northeast of the Tibetan Plateau , the Altun Shan - Qilian Mountains range branches off the Kunlun and creates a parallel mountain range running east - west . In between in northern Qinghai is the Qaidam Basin , with elevations of 2,600 -- 3,000 m and numerous brackish and salt lakes . North of the Qilian is Hexi Corridor of Gansu , a natural passage between Xinjiang and China Proper that was part of the ancient Silk Road and traversed by modern highway and rail lines to Xinjiang . Further north , the Inner Mongolian Plateau , between 900 -- 1,500 m in elevation , arcs north up the spine of China and becomes the Greater Hinggan Range of Northeast China .	Geography of China
838404409_9778-10466	Between the Qinling and the Inner Mongolian Plateau is Loess Plateau , the largest of its kind in the world , covering 650,000 km ( 250,000 sq mi ) in Shaanxi , parts of Gansu and Shanxi provinces , and some of Ningxia - Hui Autonomous Region . The plateau is 1,000 -- 1,500 m in elevation and is filled with loess , a yellowish , loose soil that travels easily in the wind . Eroded loess silt gives the Yellow River its color and name . The Loess Plateau is bound to the east by the Luliang Mountain of Shanxi , which has a narrow basin running north to south along the Fen River . Further east are the Taihang Mountains of Hebei , the dominant topographical feature of North China . The	Geography of China
838404409_10874-11348	The world 's tallest mountains , the Himalayas , Karakorum , Pamirs and Tian Shan divide China from South and Central Asia . Eleven of the 17 tallest mountain peaks are located on China 's western borders . They include world 's tallest peak Mt . Everest ( 8848m ) in the Himalayas on the border with Nepal and the world 's second tallest peak , K2 ( 8611m ) on the border with Pakistan . From these towering heights in the west , the land descends in steps like a terrace .	Geography of China
838404409_11349-11843	North of the Himalayas and east of the Karakorum / Pamirs is the vast Tibetan Plateau , the largest and highest plateau in the world , also known as the `` Roof of the World . '' The plateau has an average elevation of 4,000 m above sea level and covers an area of 2.5 million square kilometers , or about one - fifth of China 's land mass . In the north , the plateau is hemmed in by the Kunlun Mountains , which extends eastward from the intersection of the Pamirs , Karakorum and Tian Shan .	Geography of China
838404409_11867-12806	Besides Mt . Everest and K2 , the other 9 of the world 's 17 tallest peaks on China 's western borders are : Lhotse ( 8516m , 4th highest ) , Makalu ( 8485m , 5th ) , Cho Oyu ( 8188m , 6th ) , Gyachung Kang ( 7952m , 15th ) of the Himalayas on the border with Nepal and Gasherbrum I ( 8080m , 11th ) , Broad Peak ( 8051m , 12th ) , Gasherbrum II ( 8035m , 13th ) , Gasherbrum III ( 7946m , 16th ) and Gasherbrum IV ( 7932m , 17th ) of the Karakorum on the border with Pakistan . The tallest peak entirely within China is Shishapangma ( 8013m , 14th ) of the Tibetan Himalayas in Nyalam County of Tibet Autonomous Region . In all , 9 of the 14 mountain peaks in the world over 8,000 m are in or on the border of China . Another notable Himalayan peak in China is Namchabarwa ( 7782m , 28th ) , near the great bend of the Yarlungtsanpo ( upper Brahmaputra ) River in eastern Tibet , and considered to be the eastern anchor of the Himalayas .	Geography of China
838404409_12807-13150	Outside the Himalayas and Karakorum , China 's tallest peaks are Kongur Tagh ( 7649m , 37th ) and Muztagh Ata ( 7546m , 43rd ) in the Pamirs of western Xinjiang , Gongga Shan ( 7556m , 41st ) in the Great Snowy Mountains of western Sichuan ; and Tömür Shan ( 7,439 m , 60th ) , the highest peak of Tian Shan , on the border with Kyrgyzstan .	Geography of China
838404409_13236-14703	China has 50,000 rivers , each with a catchment area greater than 100 square kilometers . The rivers in China have a total length of 420,000 kilometers. 1,500 of Chinese rivers have a catchment area exceeding 1,000 square kilometers . The majority of rivers flow west to east into the Pacific Ocean . The Yangtze ( Chang Jiang ) rises in Tibet , flows through Central China and enters the East China Sea near Shanghai . The Yangtze is 6,300 kilometers long and has a catchment area of 1.8 million square kilometers . It is the third longest river in the world , after the Amazon and the Nile . The second longest river in China is the Huang He ( Yellow River ) . It rises in Tibet and travels circuitously for 5,464 kilometers through North China , it empties into the Bo Hai Gulf on the north coast of the Shandong Province . It has a catchment area of 752,000 square kilometers . The Heilongjiang ( Heilong or Black Dragon River ) flows for 3,101 kilometers in Northeast China and an additional 1,249 kilometers in Russia , where it is known as the Amur . The longest river in South China is the Zhujiang ( Pearl River ) , which is 2,214 kilometers long . Along with its three tributaries , the Xi ( West ) , Dong ( East ) , and Bei ( North ) rivers , it forms the Pearl River Delta near Guangzhou , Zhuhai , Macau , and Hong Kong . Other major rivers are the Liaohe in the northeast , Haihe in the north , Qiantang in the east , and Lancang in the southwest . West	Geography of China
838404409_14732-14961	Inland drainage involving upland basins in the north and northeast accounts for 40 percent of the country 's total drainage area . Many rivers and streams flow into lakes or diminish in the desert . Some are used for irrigation .	Geography of China
838404409_14962-15407	China 's territorial waters are principally marginal seas of the western Pacific Ocean . These waters lie on the indented coastline of the mainland and approximately 5,000 islands . The Yellow Sea , East China Sea , and South China Sea are marginal seas of the Pacific Ocean . More than half the coastline , predominantly in the south , is rocky ; most of the remainder is sandy . The Bay of Hangzhou roughly divides the two kinds of shoreline .	Geography of China
838404409_15423-16019	There is a steep drop in the river level in the North China Plain , where the river continues across the delta , it transports a heavy load of sand and mud which is deposited on the flat plain . The flow is aided by manmade embankments . As a result , the river flows on a raised ridge fifty meters above the plain . Waterlogging , floods , and course changes have recurred over the centuries . Traditionally , rulers were judged by their concern for or indifference to preservation of the embankments . In the modern era , China has undertaken extensive flood control and conservation measures .	Geography of China
838404409_16020-16519	Flowing from its source in the Qingzang highlands , the Yellow River courses toward the sea through the North China Plain , the historic center of Chinese expansion and influence . Han Chinese people have farmed the rich alluvial soils since ancient times , constructing the Grand Canal for north - south transport during the Imperial Era . The plain is a continuation of the Dongbei ( Manchurian ) Plain to the northeast but is separated from it by the Bohai Gulf , an extension of the Yellow Sea .	Geography of China
838404409_16520-16822	Like other densely populated areas of China , the plain is subject to floods and earthquakes . The mining and industrial center of Tangshan , 165 km ( 103 mi ) east of Beijing , was leveled by an earthquake in July 1976 , it was believed to be the largest earthquake of the 20th century by death toll .	Geography of China
838404409_16823-17144	The Hai River , like the Pearl River , flows from west to east . Its upper course consists of five rivers that converge near Tianjin , then flow seventy kilometers before emptying into the Bohai Gulf . The Huai River , rises in Henan Province and flows through several lakes before joining the Pearl River near Yangzhou .	Geography of China
838404409_17162-17707	The Qin Mountains , a continuation of the Kunlun Mountains , divides the North China Plain from the Yangtze River Delta and is the major physiographic boundary between the two great parts of China Proper . It is a cultural boundary as it influences the distribution of customs and language . South of the Qinling mountain range divide are the densely populated and highly developed areas of the lower and middle plains of the Yangtze River and , on its upper reaches , the Sichuan Basin , an area encircled by a high barrier of mountain ranges .	Geography of China
838404409_17708-18412	The country 's longest and most important waterway , the Yangtze River , is navigable for the majority of its length and has a vast hydroelectric potential . Rising on the Qingzang Plateau , the Yangtze River traverses 6,300 km ( 3,900 mi ) through the heart of the country , draining an area of 1,800,000 km ( 690,000 sq mi ) before emptying into the East China Sea . Roughly 300 million people live along its middle and lower reaches . The area is a large producer of rice and wheat . The Sichuan Basin , due to its mild , humid climate and long growing season , produces a variety of crops . It is a leading silk - producing area and an important industrial region with substantial mineral resources .	Geography of China
838404409_18413-19021	The Nanling Mountains , the southernmost of the east - west mountain ranges , overlook areas in China with a tropical climate . The climate allows two crops of rice to be grown per year . Southeast of the mountains lies a coastal , hilly region of small deltas and narrow valley plains . The drainage area of the Pearl River and its associated network of rivers occupies much of the region to the south . West of the Nanling , the Yunnan - Guizhou Plateau rises in two steps , averaging 1,200 and 1,800 m in elevation , respectively , toward the precipitous mountain regions of the eastern Qingzang Plateau .	Geography of China
838404409_19090-19496	China has substantial mineral reserves and is the world 's largest producer of antimony , natural graphite , tungsten , and zinc . Other major minerals are aluminum , bauxite , coal , crude petroleum , diamonds , gold , iron ore , lead , magnetite , manganese , mercury , molybdenum , natural gas , phosphate rock , tin , uranium , and vanadium . China 's hydropower potential is the largest in the world .	Geography of China
838404409_19515-20080	Based on 2005 estimates , 14.86 % ( about 1,400,000 km ( 540,000 sq mi ) ) of China 's total land area is arable . About 1.3 % ( some 116,580 km2 ) is planted to permanent crops and the rest planted to temporary crops . With comparatively little land planted to permanent crops , intensive agricultural techniques are used to reap harvests that are sufficient to feed the world 's largest population and still have surplus for export . An estimated 544,784 km2 of land were irrigated in 2004 . 42.9 % of total land area was used as pasture , and 17.5 % was forest .	Geography of China
838404409_20132-20861	China lies in two of the world 's major ecozones , the Palearctic and the Indomalaya . In the Palearctic zone mammals such as the horse , camel , and jerboa are found . Among the species found in the Indomalaya region are the leopard cat , bamboo rat , treeshrew , and various other species of monkeys and apes . Some overlap exists between the two regions because of natural dispersal and migration , and deer or antelope , bears , wolves , pigs , and rodents are found in all of the diverse climatic and geological environments . The famous giant panda is found only in a limited area along the Yangtze . There is a continuing problem with trade in endangered species , although there are now laws to prohibit such activities .	Geography of China
838404409_20947-22222	Chinese history is often explained in terms of several strategic areas , defined by particular topographic limits . Starting from the Chinese central plain , the former heart of the Han populations , the Han people expanded militarily and then demographically toward the Loess Plateau , the Sichuan Basin , and the Southern Hills ( as defined by the map on the left ) , not without resistance from local populations . Pushed by its comparatively higher demographic growth , the Han continued their expansion by military and demographic waves . The far - south of present - day China , the northern parts of today 's Vietnam , and the Tarim Basin were first reached and durably subdued by the Han dynasty 's armies . The Northern steppes were always the source of invasions into China , which culminated in the 13th century by Mongolian conquest of the whole China and creation of Mongolian Yuan dynasty . Manchuria , much of today 's Northeast China , and Korean Peninsula were usually not under Chinese control , with the exception of some limited periods of occupation . Manchuria became strongly integrated into the Chinese empire during the late Qing dynasty , while the west side of the Changbai Mountains , formerly the home of Korean tribes , thus also entered China .	Geography of China
838404409_22538-22900	The demographic occupation follows the topography and availability of former arable lands . The Heihe -- Tengchong Line , running from Heihe , Heilongjiang to Tengchong County , Yunnan divides China into two roughly equal sections -- in terms of geographic area , with areas west of the line being sparsely settled and areas east densely populated , in general .	Geography of China
838404409_23078-23478	China 's economy has recently become export - oriented . The coastal provinces got the greatest benefits from the recent development of China 's economy , becoming the new economic center of China . The Chinese leadership has long encouraged a move inland , and in 2012 , following the western crisis , the top leadership announced a policy to redirect Chinese production toward the national market .	Geography of China
838404409_23503-23572	This section is empty . You can help by adding to it . ( March 2013 )	Geography of China
838404409_23607-24004	Chinese administrative geography was drawn mainly during the 1949 and 1954 administrative reorganizations . These reorganizations have been the source of much debate within China . In addition , a parcel of land was ceded from Guangdong to Guangxi to grant the latter immediate access to the Gulf of Tonkin , while Hainan was split from Guangdong in 1988 and Chongqing from Sichuan in 1997 . Click	Geography of China
838404409_24193-25857	China 's borders have more than 20,000 km ( 12,000 mi ) of land frontier shared with nearly all the nations of mainland East Asia , and have been disputed at a number of points . In the western sector , China claimed portions of the 41,000 km ( 16,000 sq mi ) Pamir Mountains area , a region of soaring mountain peaks and glacier - filled valleys where the borders of Afghanistan , Pakistan , the former Soviet Union , and China meet in Central Asia . North and east of this region , some sections of the border remained undemarcated in 1987 . The 6,542 kilometres ( 4,065 mi ) frontier with the Soviet Union has been a source of continual friction . In 1954 China published maps showing substantial portions of Soviet Siberian territory as its own . In the northeast , border friction with the Soviet Union produced a tense situation in remote regions of Inner Mongolia and Heilongjiang along segments of the Argun River , Amur River , and Ussuri River . Each side had massed troops and had exchanged charges of border provocation in this area . In a September 1986 speech in Vladivostok , the Soviet leader Mikhail S. Gorbachev offered the Chinese a more conciliatory position on Sino - Soviet border issues . In 1987 the two sides resumed border talks that had been broken off after the 1979 Soviet invasion of Afghanistan ( see Sino - Soviet relations ) . Although the border issue remained unresolved as of late 1987 , China and the Soviet Union agreed to consider the northeastern sector first . In October 2004 , China signed an agreement with Russia on the delimitation of their entire 4,300 km ( 2,700 mi ) - long border , which had long been in dispute .	Geography of China
838404409_25874-27070	Eastward from Bhutan and north of the Brahmaputra River ( Yarlung Zangbo Jiang ) lies a large area controlled and administered by India but claimed by the Chinese . The area was demarcated by the British McMahon Line , drawn along the Himalayas in 1914 as the Sino - Indian border ; India accepts and China rejects this boundary . In June 1980 China made its first move in twenty years to settle the border disputes with India , proposing that India cede the Aksai Chin area in Jammu and Kashmir to China in return for China 's recognition of the McMahon Line ; India did not accept the offer , however , preferring a sector - by - sector approach to the problem . In July 1986 China and India held their seventh round of border talks , but they made little headway toward resolving the dispute . Each side , but primarily India , continued to make allegations of incursions into its territory by the other . Most of the mountainous and militarized boundary with India is still in dispute , but Beijing and New Delhi have committed to begin resolution with discussions on the least disputed middle sector . India does not recognize Pakistan 's ceding lands to China in a 1964 boundary agreement .	Geography of China
838404409_27071-27270	The China - Burma border issue was settled October 1 , 1960 , by the signing of the Sino - Burmese Boundary Treaty . The first joint inspection of the border was completed successfully in June 1986 .	Geography of China
